# [["기계·금속", "기타 서비스", "기타 제조", "로봇", "미분류", "섬유·패션", "소프트웨어·IT", "식품", "의료·바이오", "자동차·부품", "전기·전자", "화학·에너지"], ["개별입지", "군위농공단지", "군위효령농공단지", "달성2차일반산업단지", "달성외국인투자지역", "달성일반산업단지", "대구경북경제자유구역수성의료지구", "대구경북첨단의료복합단지도시첨단산업단지", "대구구지농공단지", "대구국가산업단지", "대구금호워터폴리스일반산업단지", "대구연구개발특구", "대구염색일반산업단지", "대구옥포농공단지", "대구이시아폴리스일반산업단지", "대구인쇄출판밸리", "대구제3일반산업단지", "대구테크노폴리스일반산업단지", "북구검단일반산업단지", "산단 외", "서대구일반산업단지", "성서5차첨단산업단지", "성서지방산업단지"], ["군위군", "남구", "달서구", "달성군", "동구", "북구", "서구", "수성구", "중구"]]
c0496,2,0,4
c8572,11,0,2
c8573,11,0,2
c0257,10,0,4
c10356,0,0,3
c5160,8,0,5
c0219,10,0,4
c0525,2,0,4
c8898,10,0,3
c9520,5,0,3
c5161,10,0,5
c11174,0,0,0
c9089,0,0,3
c10167,7,0,3
c0897,0,0,6
c5113,0,0,5
c0294,0,0,4
c0669,11,0,6
c9521,10,0,3
c0258,0,0,4
c0012,10,0,8
c5172,7,0,3
c0420,11,0,4
c10286,10,0,3
c0058,7,0,8
c10590,11,0,3
c0356,11,0,4
c9522,11,0,3
c0497,5,0,4
c4289,0,0,5
c3193,10,0,5
c9523,0,0,3
c2685,2,0,5
c0295,0,0,4
c0672,7,0,6
c9646,2,0,3
c2577,8,0,6
c8821,0,0,3
c9524,5,0,3
c3194,10,0,5
c10310,9,0,3
c8803,2,0,3
c10357,0,0,3
c9525,0,0,3
c2686,8,0,5
c2687,8,0,5
c3196,0,0,5
c0498,0,0,4
c9743,0,0,3
c0856,5,0,6
c5230,8,0,7
c0676,10,0,6
c2688,9,0,5
c8925,10,0,3
c3200,0,0,5
c5298,5,0,2
c0677,0,0,6
c10358,10,0,3
c5192,10,0,7
c10359,9,0,3
c10311,9,0,3
c3205,8,0,5
c2616,5,0,1
c8822,0,0,3
c3209,8,0,5
c2689,0,0,5
c0025,5,0,8
c9497,3,0,3
c4437,5,0,3
c9498,3,0,3
c0322,7,0,4
c10312,7,0,3
c9959,0,0,3
c4329,10,0,5
c0103,2,0,8
c10179,10,0,3
c10195,7,0,3
c2690,0,0,5
c5207,2,0,7
c9526,5,0,3
c0898,10,0,6
c5099,8,0,5
c3218,0,0,5
c0899,0,0,6
c2691,0,0,5
c0421,0,0,4
c10035,2,0,3
c10003,2,0,3
c11089,2,0,0
c0679,0,0,6
c2692,7,0,5
c5162,7,0,5
c4330,0,0,5
c0385,2,0,4
c2693,0,0,5
c9034,11,0,3
c2694,7,0,5
c4331,9,0,5
c5118,2,0,5
c10229,2,0,3
c10313,0,0,3
c10432,5,0,3
c0013,2,0,8
c0146,2,0,8
c8974,0,0,3
c8841,0,0,3
c9170,11,0,3
c10230,2,0,3
c9840,5,0,3
c9090,0,0,3
c8899,7,0,3
c10360,0,0,3
c5145,7,0,5
c9527,11,0,3
c2695,0,0,5
c2696,0,0,5
c0422,7,0,4
c9841,2,0,3
c10004,5,0,3
c8596,10,0,2
c5163,2,0,5
c4332,10,0,5
c0104,2,0,8
c8823,11,0,3
c4438,10,0,5
c2697,0,0,5
c2698,11,0,5
c0423,0,0,4
c2699,0,0,5
c0681,0,0,6
c5217,10,0,7
c0682,0,0,6
c0683,0,0,6
c4662,0,0,5
c2700,10,0,5
c3257,0,0,5
c0386,0,0,4
c8574,10,0,2
c0259,7,0,4
c2646,0,0,5
c0684,7,0,6
c0047,0,0,8
c4333,0,0,5
c3261,0,0,5
c2701,9,0,5
c4334,0,0,5
c5173,7,0,5
c2702,0,0,5
c2703,0,0,5
c9528,0,0,3
c5193,10,0,7
c3264,8,0,5
