institution,key,role,dataset,dataset_name,year,program,title,company,company_role,kind,basis,source_url
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2018,미래선행디자인기술개발,지능형 수면 최적화 스마트모션 에어셀 매트리스 및 코어스트레칭 서비스 플랫폼 개발,대구대학교산학협력단,참여기관,기관·대학,기관명 패턴,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2018,미래선행디자인기술개발,지능형 수면 최적화 스마트모션 에어셀 매트리스 및 코어스트레칭 서비스 플랫폼 개발,(주)보국전자,주관기관,대구 기업,기업 사전 일치,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2018,미래선행디자인기술개발,지능형 수면 최적화 스마트모션 에어셀 매트리스 및 코어스트레칭 서비스 플랫폼 개발,(주)케이.피.디,참여기관,대구 기업,기업 사전 일치,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,주관기관,15018033,KEIT 산업기술 R&D 과제현황,2018,서비스디자인기반제조업신생태계구축,디자인융합특화산업군(바이오·뷰티/안경/첨단의료기기 산업 융합) 제조 기업-서비스 디자인융합개발,디자인 선,참여기관,대구 기업,기업 사전 일치,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,주관기관,15018033,KEIT 산업기술 R&D 과제현황,2018,서비스디자인기반제조업신생태계구축,디자인융합특화산업군(바이오·뷰티/안경/첨단의료기기 산업 융합) 제조 기업-서비스 디자인융합개발,씨앤디(C&D),참여기관,대구 기업,기업 사전 일치,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,주관기관,15018033,KEIT 산업기술 R&D 과제현황,2018,서비스디자인기반제조업신생태계구축,디자인융합특화산업군(바이오·뷰티/안경/첨단의료기기 산업 융합) 제조 기업-서비스 디자인융합개발,인사이트 디자인,참여기관,대구 기업,기업 사전 일치,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,주관기관,15018033,KEIT 산업기술 R&D 과제현황,2018,서비스디자인기반제조업신생태계구축,디자인융합특화산업군(바이오·뷰티/안경/첨단의료기기 산업 융합) 제조 기업-서비스 디자인융합개발,DESIGN COMM,참여기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,주관기관,15018033,KEIT 산업기술 R&D 과제현황,2018,서비스디자인기반제조업신생태계구축,디자인융합특화산업군(바이오·뷰티/안경/첨단의료기기 산업 융합) 제조 기업-서비스 디자인융합개발,디자인가,참여기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,주관기관,15018033,KEIT 산업기술 R&D 과제현황,2018,서비스디자인기반제조업신생태계구축,디자인융합특화산업군(바이오·뷰티/안경/첨단의료기기 산업 융합) 제조 기업-서비스 디자인융합개발,상상146,참여기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,주관기관,15018033,KEIT 산업기술 R&D 과제현황,2018,서비스디자인기반제조업신생태계구축,디자인융합특화산업군(바이오·뷰티/안경/첨단의료기기 산업 융합) 제조 기업-서비스 디자인융합개발,아이딕스디자인,참여기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,주관기관,15018033,KEIT 산업기술 R&D 과제현황,2018,서비스디자인기반제조업신생태계구축,디자인융합특화산업군(바이오·뷰티/안경/첨단의료기기 산업 융합) 제조 기업-서비스 디자인융합개발,에스아이,참여기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,주관기관,15018033,KEIT 산업기술 R&D 과제현황,2018,서비스디자인기반제조업신생태계구축,디자인융합특화산업군(바이오·뷰티/안경/첨단의료기기 산업 융합) 제조 기업-서비스 디자인융합개발,주식회사 엔에스디자인,참여기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,주관기관,15018033,KEIT 산업기술 R&D 과제현황,2018,서비스디자인기반제조업신생태계구축,디자인융합특화산업군(바이오·뷰티/안경/첨단의료기기 산업 융합) 제조 기업-서비스 디자인융합개발,타임디자인,참여기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2019,서비스디자인기반제조업신생태계구축,아시아 판로시장 개척을 위한 간편식 즉석 떡볶이 판매용 스마트 벤딩머신 시스템의 ICT융합 서비스 디자인 개발,농업회사법인(주)영풍,주관기관,대구 기업,기업 사전 일치,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2019,서비스디자인기반제조업신생태계구축,아시아 판로시장 개척을 위한 간편식 즉석 떡볶이 판매용 스마트 벤딩머신 시스템의 ICT융합 서비스 디자인 개발,디자인 선,참여기관,대구 기업,기업 사전 일치,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2020,시장창출형혁신디자인개발,스트래처블 PCB을 활용한 사용자 정서상태반응형 감정케어 AI 로봇 및 디자인 개발,(주)로봇앤모어,참여기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2020,시장창출형혁신디자인개발,스트래처블 PCB을 활용한 사용자 정서상태반응형 감정케어 AI 로봇 및 디자인 개발,(주)엘와이피,참여기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2020,시장창출형혁신디자인개발,스트래처블 PCB을 활용한 사용자 정서상태반응형 감정케어 AI 로봇 및 디자인 개발,아모센스,주관기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2022,CMF디자인핵심기술개발사업,제조산업 혁신을 위한 중소기업 지원용 CMF디자인 시스템 및 프로세스 체계 개발,한국디자인진흥원,주관기관,기관·대학,기관명 패턴,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2022,CMF디자인핵심기술개발사업,제조산업 혁신을 위한 중소기업 지원용 CMF디자인 시스템 및 프로세스 체계 개발,인탑스(주),참여기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2022,CMF디자인핵심기술개발사업,차세대 프리미엄 가전을 위한 감성입체적 CMF 디자인 개발,인사이트 디자인,참여기관,대구 기업,기업 사전 일치,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2022,CMF디자인핵심기술개발사업,차세대 프리미엄 가전을 위한 감성입체적 CMF 디자인 개발,주식회사 위니아디랩,주관기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2022,CMF디자인핵심기술개발사업,차세대 프리미엄 가전을 위한 감성입체적 CMF 디자인 개발,플라텔(주),참여기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2022,CMF디자인핵심기술개발사업,탄소중립을 위한 친환경 모빌리티 인테리어 CMF 디자인 개발,한국자동차연구원,참여기관,기관·대학,기관명 패턴,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2022,CMF디자인핵심기술개발사업,탄소중립을 위한 친환경 모빌리티 인테리어 CMF 디자인 개발,디와이덕양,주관기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2022,CMF디자인핵심기술개발사업,탄소중립을 위한 친환경 모빌리티 인테리어 CMF 디자인 개발,이큐엠텍,참여기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2022,CMF디자인핵심기술개발사업,탄소중립을 위한 친환경 모빌리티 인테리어 CMF 디자인 개발,지에스칼텍스(주),참여기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2022,CMF디자인핵심기술개발사업,탄소중립을 위한 친환경 모빌리티 인테리어 CMF 디자인 개발,코오롱중앙기술원,참여기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2022,CMF디자인핵심기술개발사업,탄소중립을 위한 친환경 모빌리티 인테리어 CMF 디자인 개발,클리오디자인,참여기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2025,[IRIS 사업] 디자인혁신역량강화,기업 맞춤형 디자인 전략 지원 플랫폼 개발,강원디자인진흥원,참여기관,기관·대학,기관명 패턴,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2025,[IRIS 사업] 디자인혁신역량강화,기업 맞춤형 디자인 전략 지원 플랫폼 개발,(주)더픽트,참여기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2025,[IRIS 사업] 디자인혁신역량강화,기업 맞춤형 디자인 전략 지원 플랫폼 개발,(주)아이디이노랩,주관기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2025,[IRIS 사업] 디자인혁신역량강화,비정형 사용자 데이터 수집·분석 지원 기술,강원디자인진흥원,주관기관,기관·대학,기관명 패턴,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2025,[IRIS 사업] 디자인혁신역량강화,비정형 사용자 데이터 수집·분석 지원 기술,로템,참여기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2025,[IRIS 사업] 디자인혁신역량강화,비정형 사용자 데이터 수집·분석 지원 기술,주식회사 뉴엔에이아이,참여기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2025,[IRIS 사업] 디자인혁신역량강화,스마트 CMF 디자인 추천 및 실시간 협업형 3D 시뮬레이션 시스템,강원디자인진흥원,참여기관,기관·대학,기관명 패턴,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2025,[IRIS 사업] 디자인혁신역량강화,스마트 CMF 디자인 추천 및 실시간 협업형 3D 시뮬레이션 시스템,부산디자인진흥원,참여기관,기관·대학,기관명 패턴,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2025,[IRIS 사업] 디자인혁신역량강화,스마트 CMF 디자인 추천 및 실시간 협업형 3D 시뮬레이션 시스템,울산과학기술원,참여기관,기관·대학,기관명 패턴,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2025,[IRIS 사업] 디자인혁신역량강화,스마트 CMF 디자인 추천 및 실시간 협업형 3D 시뮬레이션 시스템,재단법인 광주디자인진흥원,참여기관,기관·대학,기관명 패턴,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2025,[IRIS 사업] 디자인혁신역량강화,스마트 CMF 디자인 추천 및 실시간 협업형 3D 시뮬레이션 시스템,재단법인 대전디자인진흥원,참여기관,기관·대학,기관명 패턴,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2025,[IRIS 사업] 디자인혁신역량강화,스마트 CMF 디자인 추천 및 실시간 협업형 3D 시뮬레이션 시스템,한국디자인진흥원,주관기관,기관·대학,기관명 패턴,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2025,[IRIS 사업] 디자인혁신역량강화,스마트 CMF 디자인 추천 및 실시간 협업형 3D 시뮬레이션 시스템,비케이아이디(주),참여기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2025,[IRIS 사업] 디자인혁신역량강화,스마트 CMF 디자인 추천 및 실시간 협업형 3D 시뮬레이션 시스템,엔닷라이트,참여기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2025,[IRIS 사업] 디자인혁신역량강화,스마트 CMF 디자인 추천 및 실시간 협업형 3D 시뮬레이션 시스템,주식회사솔트룩스,참여기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2026,[IRIS 사업] 디자인혁신역량강화,AI 기반 공공 서비스용 전동 모빌리티 디자인 개발,서강대학교산학협력단,참여기관,기관·대학,기관명 패턴,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2026,[IRIS 사업] 디자인혁신역량강화,AI 기반 공공 서비스용 전동 모빌리티 디자인 개발,한국디자인사이언스연구소,참여기관,기관·대학,기관명 패턴,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2026,[IRIS 사업] 디자인혁신역량강화,AI 기반 공공 서비스용 전동 모빌리티 디자인 개발,(주)대동모빌리티,참여기관,대구 기업,기업 사전 일치,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2026,[IRIS 사업] 디자인혁신역량강화,AI 기반 공공 서비스용 전동 모빌리티 디자인 개발,주식회사 소디스,참여기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2026,[IRIS 사업] 디자인혁신역량강화,AI 기반 공공 서비스용 전동 모빌리티 디자인 개발,클리오디자인,주관기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2026,[IRIS 사업] 제조암묵지기반AI모델개발(R&D),배합 숙련공 암묵지의 디지털 전환을 통한 미래차용 고성능 고무 소재 성능 예측·제조 최적화 AI 개발,세명기업,주관기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북디자인진흥원,dgdp,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2026,[IRIS 사업] 제조암묵지기반AI모델개발(R&D),배합 숙련공 암묵지의 디지털 전환을 통한 미래차용 고성능 고무 소재 성능 예측·제조 최적화 AI 개발,스페이스뱅크,참여기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북과학기술원,dgist,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2018,인공지능바이오로봇의료융합,현장 진단 가능 AI 융합 다중 영상 내시현미경 실용화 개발,고려대학교산학협력단,참여기관,기관·대학,기관명 패턴,https://www.data.go.kr/data/15018033/fileData.do
대구경북과학기술원,dgist,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2018,인공지능바이오로봇의료융합,현장 진단 가능 AI 융합 다중 영상 내시현미경 실용화 개발,제네랄옵틱스 주식회사,참여기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북과학기술원,dgist,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2018,인공지능바이오로봇의료융합,현장 진단 가능 AI 융합 다중 영상 내시현미경 실용화 개발,젠어뷰 주식회사,주관기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북과학기술원,dgist,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2018,인공지능바이오로봇의료융합,혈관성 뼈 질환의 정밀 치료를 위한 인공지능 기반의 진단 기술과 최소침습형 수술 로봇 개발,주식회사 에어스,주관기관,대구 기업,기업 사전 일치,https://www.data.go.kr/data/15018033/fileData.do
대구경북과학기술원,dgist,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2018,인공지능바이오로봇의료융합,혈관성 뼈 질환의 정밀 치료를 위한 인공지능 기반의 진단 기술과 최소침습형 수술 로봇 개발,(주)딥노이드,참여기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북과학기술원,dgist,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2018,주력산업IT융합,고열전도성 금속 기판 적용 열전 소자와 자가 조직형 통신 기반 고연결성 IIoT 무선 온도센서 개발,(주)정관,참여기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북과학기술원,dgist,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2018,주력산업IT융합,고열전도성 금속 기판 적용 열전 소자와 자가 조직형 통신 기반 고연결성 IIoT 무선 온도센서 개발,(주)코아칩스,주관기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북과학기술원,dgist,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2019,그린카,1분 충전 600km 주행 전기차 배터리 시스템 혁신기술 개발,경기대학교 산학협력단,참여기관,기관·대학,기관명 패턴,https://www.data.go.kr/data/15018033/fileData.do
대구경북과학기술원,dgist,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2019,그린카,1분 충전 600km 주행 전기차 배터리 시스템 혁신기술 개발,동국대학교산학협력단,참여기관,기관·대학,기관명 패턴,https://www.data.go.kr/data/15018033/fileData.do
대구경북과학기술원,dgist,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2019,그린카,1분 충전 600km 주행 전기차 배터리 시스템 혁신기술 개발,부경대학교산학협력단,참여기관,기관·대학,기관명 패턴,https://www.data.go.kr/data/15018033/fileData.do
대구경북과학기술원,dgist,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2019,그린카,1분 충전 600km 주행 전기차 배터리 시스템 혁신기술 개발,울산과학기술원,참여기관,기관·대학,기관명 패턴,https://www.data.go.kr/data/15018033/fileData.do
대구경북과학기술원,dgist,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2019,그린카,1분 충전 600km 주행 전기차 배터리 시스템 혁신기술 개발,충남대학교산학협력단,참여기관,기관·대학,기관명 패턴,https://www.data.go.kr/data/15018033/fileData.do
대구경북과학기술원,dgist,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2019,그린카,1분 충전 600km 주행 전기차 배터리 시스템 혁신기술 개발,한국에너지기술연구원,주관기관,기관·대학,기관명 패턴,https://www.data.go.kr/data/15018033/fileData.do
대구경북과학기술원,dgist,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2019,그린카,1분 충전 600km 주행 전기차 배터리 시스템 혁신기술 개발,한국화학연구원,참여기관,기관·대학,기관명 패턴,https://www.data.go.kr/data/15018033/fileData.do
대구경북과학기술원,dgist,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2019,로봇핵심공통기반기술,다양한 다관절 상용로봇에 적용이 가능하고 빈피킹 및 이적재 작업에 특화된 지능형 컨트롤러 기술 개발,한국전자기술연구원,참여기관,기관·대학,기관명 패턴,https://www.data.go.kr/data/15018033/fileData.do
대구경북과학기술원,dgist,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2019,로봇핵심공통기반기술,다양한 다관절 상용로봇에 적용이 가능하고 빈피킹 및 이적재 작업에 특화된 지능형 컨트롤러 기술 개발,(주)아진엑스텍,주관기관,대구 기업,기업 사전 일치,https://www.data.go.kr/data/15018033/fileData.do
대구경북과학기술원,dgist,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2019,로봇핵심공통기반기술,다양한 다관절 상용로봇에 적용이 가능하고 빈피킹 및 이적재 작업에 특화된 지능형 컨트롤러 기술 개발,(주)주원테크놀러지,참여기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북과학기술원,dgist,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2019,로봇핵심공통기반기술,모바일 매니퓰레이터의 안전성 확보를 위한 위험성 감소 및 평가 기술 개발,(사)한국로봇산업협회,참여기관,기관·대학,기관명 패턴,https://www.data.go.kr/data/15018033/fileData.do
대구경북과학기술원,dgist,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2019,로봇핵심공통기반기술,모바일 매니퓰레이터의 안전성 확보를 위한 위험성 감소 및 평가 기술 개발,경희대학교산학협력단,참여기관,기관·대학,기관명 패턴,https://www.data.go.kr/data/15018033/fileData.do
대구경북과학기술원,dgist,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2019,로봇핵심공통기반기술,모바일 매니퓰레이터의 안전성 확보를 위한 위험성 감소 및 평가 기술 개발,(주) 디엔브이비즈니스어슈어런스코리아,참여기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북과학기술원,dgist,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2019,로봇핵심공통기반기술,붕괴지역 매몰자 탐지구조를 위한 협소 공간 탐색 로봇기술 개발,고려대학교산학협력단,참여기관,기관·대학,기관명 패턴,https://www.data.go.kr/data/15018033/fileData.do
대구경북과학기술원,dgist,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2019,로봇핵심공통기반기술,붕괴지역 매몰자 탐지구조를 위한 협소 공간 탐색 로봇기술 개발,부경대학교산학협력단,참여기관,기관·대학,기관명 패턴,https://www.data.go.kr/data/15018033/fileData.do
대구경북과학기술원,dgist,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2019,로봇핵심공통기반기술,붕괴지역 매몰자 탐지구조를 위한 협소 공간 탐색 로봇기술 개발,한국로봇융합연구원,주관기관,기관·대학,기관명 패턴,https://www.data.go.kr/data/15018033/fileData.do
대구경북과학기술원,dgist,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2019,소재부품이종기술융합형,에너지저장장치(ESS)의 발화억제를 위한 고안전성 및 10mS/㎝급 고이온전도성 유사고체 전해질 기술 개발,(재) 한국기계전기전자시험연구원,참여기관,기관·대학,기관명 패턴,https://www.data.go.kr/data/15018033/fileData.do
대구경북과학기술원,dgist,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2019,소재부품이종기술융합형,에너지저장장치(ESS)의 발화억제를 위한 고안전성 및 10mS/㎝급 고이온전도성 유사고체 전해질 기술 개발,(주)엔켐,주관기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북과학기술원,dgist,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2019,스마트공장용중소기업보급형로봇개발지원,힘토크 센싱과 작업물 인식 기능을 내장하여 제조 현장에 쉬운 적용이 가능한 스마트 그리퍼 개발,한국전자기술연구원,참여기관,기관·대학,기관명 패턴,https://www.data.go.kr/data/15018033/fileData.do
대구경북과학기술원,dgist,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2019,스마트공장용중소기업보급형로봇개발지원,힘토크 센싱과 작업물 인식 기능을 내장하여 제조 현장에 쉬운 적용이 가능한 스마트 그리퍼 개발,(주)알파로보틱스,주관기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북과학기술원,dgist,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2019,스마트공장용중소기업보급형로봇개발지원,힘토크 센싱과 작업물 인식 기능을 내장하여 제조 현장에 쉬운 적용이 가능한 스마트 그리퍼 개발,이엘티,참여기관,역외 기업(사전 미수록 포함),기업 사전에 없음·지역 열 없음,https://www.data.go.kr/data/15018033/fileData.do
대구경북과학기술원,dgist,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2019,중소중견기업지원을위한전기자동차개방형플랫폼,초소형전기차 승용 및 상용 공용플랫폼 개발,국민대학교산학협력단,참여기관,기관·대학,기관명 패턴,https://www.data.go.kr/data/15018033/fileData.do
대구경북과학기술원,dgist,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2019,중소중견기업지원을위한전기자동차개방형플랫폼,초소형전기차 승용 및 상용 공용플랫폼 개발,인천대학교산학협력단,참여기관,기관·대학,기관명 패턴,https://www.data.go.kr/data/15018033/fileData.do
대구경북과학기술원,dgist,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2019,중소중견기업지원을위한전기자동차개방형플랫폼,초소형전기차 승용 및 상용 공용플랫폼 개발,한국자동차연구원,주관기관,기관·대학,기관명 패턴,https://www.data.go.kr/data/15018033/fileData.do
대구경북과학기술원,dgist,참여기관,15018033,KEIT 산업기술 R&D 과제현황,2019,중소중견기업지원을위한전기자동차개방형플랫폼,초소형전기차 승용 및 상용 공용플랫폼 개발,한국전자기술연구원,참여기관,기관·대학,기관명 패턴,https://www.data.go.kr/data/15018033/fileData.do
